-15.0;-15.0;0
-15.0;-14.23076923076923;0
-15.0;-13.461538461538462;0
-15.0;-12.692307692307692;0
-15.0;-11.923076923076923;0
-15.0;-11.153846153846153;0
-15.0;-10.384615384615383;0
-15.0;-9.615384615384615;0
-15.0;-8.846153846153847;0
-15.0;-8.076923076923077;0
-15.0;-7.3076923076923075;0
-15.0;-6.538461538461538;0
-15.0;-5.769230769230768;0
-15.0;-5.0;0
-15.0;-4.23076923076923;0
-15.0;-3.4615384615384617;0
-15.0;-2.6923076923076916;0
-15.0;-1.9230769230769216;0
-15.0;-1.1538461538461533;0
-15.0;-0.38461538461538325;0
-15.0;0.384615384615385;0
-15.0;1.1538461538461533;0
-15.0;1.9230769230769234;0
-15.0;2.6923076923076934;0
-15.0;3.4615384615384635;0
-15.0;4.2307692307692335;0
-15.0;5.0;0
-15.0;5.76923076923077;0
-15.0;6.53846153846154;0
-15.0;7.30769230769231;0
-15.0;8.076923076923077;0
-15.0;8.846153846153847;0
-15.0;9.615384615384617;0
-15.0;10.384615384615387;0
-15.0;11.153846153846157;0
-15.0;11.923076923076923;0
-15.0;12.692307692307693;0
-15.0;13.461538461538463;0
-15.0;14.230769230769234;0
-15.0;15.0;0
-14.23076923076923;-15.0;0
-14.23076923076923;-14.23076923076923;0
-14.23076923076923;-13.461538461538462;0
-14.23076923076923;-12.692307692307692;0
-14.23076923076923;-11.923076923076923;0
-14.23076923076923;-11.153846153846153;0
-14.23076923076923;-10.384615384615383;0
-14.23076923076923;-9.615384615384615;0
-14.23076923076923;-8.846153846153847;0
-14.23076923076923;-8.076923076923077;0
-14.23076923076923;-7.3076923076923075;0
-14.23076923076923;-6.538461538461538;0
-14.23076923076923;-5.769230769230768;0
-14.23076923076923;-5.0;0
-14.23076923076923;-4.23076923076923;0
-14.23076923076923;-3.4615384615384617;0
-14.23076923076923;-2.6923076923076916;0
-14.23076923076923;-1.9230769230769216;0
-14.23076923076923;-1.1538461538461533;0
-14.23076923076923;-0.38461538461538325;0
-14.23076923076923;0.384615384615385;0
-14.23076923076923;1.1538461538461533;0
-14.23076923076923;1.9230769230769234;0
-14.23076923076923;2.6923076923076934;0
-14.23076923076923;3.4615384615384635;0
-14.23076923076923;4.2307692307692335;0
-14.23076923076923;5.0;0
-14.23076923076923;5.76923076923077;0
-14.23076923076923;6.53846153846154;0
-14.23076923076923;7.30769230769231;0
-14.23076923076923;8.076923076923077;0
-14.23076923076923;8.846153846153847;0
-14.23076923076923;9.615384615384617;0
-14.23076923076923;10.384615384615387;0
-14.23076923076923;11.153846153846157;0
-14.23076923076923;11.923076923076923;0
-14.23076923076923;12.692307692307693;0
-14.23076923076923;13.461538461538463;0
-14.23076923076923;14.230769230769234;0
-14.23076923076923;15.0;0
-13.461538461538462;-15.0;0
-13.461538461538462;-14.23076923076923;0
-13.461538461538462;-13.461538461538462;0
-13.461538461538462;-12.692307692307692;0
-13.461538461538462;-11.923076923076923;0
-13.461538461538462;-11.153846153846153;0
-13.461538461538462;-10.384615384615383;0
-13.461538461538462;-9.615384615384615;0
-13.461538461538462;-8.846153846153847;0
-13.461538461538462;-8.076923076923077;0
-13.461538461538462;-7.3076923076923075;0
-13.461538461538462;-6.538461538461538;0
-13.461538461538462;-5.769230769230768;0
-13.461538461538462;-5.0;0
-13.461538461538462;-4.23076923076923;0
-13.461538461538462;-3.4615384615384617;0
-13.461538461538462;-2.6923076923076916;0
-13.461538461538462;-1.9230769230769216;0
-13.461538461538462;-1.1538461538461533;0
-13.461538461538462;-0.38461538461538325;0
-13.461538461538462;0.384615384615385;0
-13.461538461538462;1.1538461538461533;0
-13.461538461538462;1.9230769230769234;0
-13.461538461538462;2.6923076923076934;0
-13.461538461538462;3.4615384615384635;0
-13.461538461538462;4.2307692307692335;0
